ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE
705577.0,0.0,031,S,17031191200,+41.9201432,-087.7608269,G5020,1912,Census Tract 1912,17,191200
314637.0,0.0,031,S,17031190900,+41.9279225,-087.7441048,G5020,1909,Census Tract 1909,17,190900
250668.0,0.0,031,S,17031200300,+41.9234806,-087.7341264,G5020,2003,Census Tract 2003,17,200300
106482.0,0.0,031,S,17031230300,+41.9117866,-087.7149884,G5020,2303,Census Tract 2303,17,230300
213033.0,0.0,031,S,17031230200,+41.9118582,-087.7100991,G5020,2302,Census Tract 2302,17,230200
166340.0,0.0,031,S,17031230100,+41.9120080,-087.7043655,G5020,2301,Census Tract 2301,17,230100
526593.0,0.0,031,S,17031230500,+41.9116892,-087.7339434,G5020,2305,Census Tract 2305,17,230500
338516.0,0.0,031,S,17031230400,+41.9118202,-087.7215520,G5020,2304,Census Tract 2304,17,230400
6868850.0,0.0,031,S,17031827500,+41.5924801,-087.6384955,G5020,8275,Census Tract 8275,17,827500
4413910.0,0.0,031,S,17031807600,+42.0214424,-087.7224577,G5020,8076,Census Tract 8076,17,807600
76718322.0,2456903.0,031,S,17031804201,+42.1082692,-088.1883164,G5020,8042.01,Census Tract 8042.01,17,804201
6036536.0,22050.0,031,S,17031826201,+41.6048907,-087.5642120,G5020,8262.01,Census Tract 8262.01,17,826201
3652282.0,0.0,031,S,17031823001,+41.7069907,-087.7841899,G5020,8230.01,Census Tract 8230.01,17,823001
6754296.0,0.0,031,S,17031770500,+42.0080064,-087.9447413,G5020,7705,Census Tract 7705,17,770500
347266.0,0.0,031,S,17031351100,+41.8277540,-087.6141894,G5020,3511,Census Tract 3511,17,351100
13229274.0,5574.0,031,S,17031820201,+41.7479486,-087.8985562,G5020,8202.01,Census Tract 8202.01,17,820201
21861735.0,882491.0,031,S,17031820202,+41.7778184,-087.8507159,G5020,8202.02,Census Tract 8202.02,17,820202
2424345.0,0.0,031,S,17031819700,+41.8090295,-087.8808172,G5020,8197,Census Tract 8197,17,819700
328310.0,0.0,031,S,17031611700,+41.7975991,-087.6719762,G5020,6117,Census Tract 6117,17,611700
6119836.0,0.0,031,S,17031816100,+41.8615597,-087.8183946,G5020,8161,Census Tract 8161,17,816100
2820906.0,0.0,031,S,17031811500,+41.9413772,-087.8686457,G5020,8115,Census Tract 8115,17,811500
108677.0,0.0,031,S,17031381500,+41.8101927,-087.6228619,G5020,3815,Census Tract 3815,17,381500
245980.0,0.0,031,S,17031420500,+41.7831002,-087.6084261,G5020,4205,Census Tract 4205,17,420500
271031.0,0.0,031,S,17031300500,+41.8474251,-087.7219393,G5020,3005,Census Tract 3005,17,300500
733391.0,0.0,031,S,17031817300,+41.8840812,-087.8478481,G5020,8173,Census Tract 8173,17,817300
1534295.0,0.0,031,S,17031818700,+41.8335720,-087.8461291,G5020,8187,Census Tract 8187,17,818700
137297.0,0.0,031,S,17031081900,+41.8979900,-087.6414870,G5020,819,Census Tract 819,17,081900
132807.0,0.0,031,S,17031081600,+41.8921063,-087.6288737,G5020,816,Census Tract 816,17,081600
371567.0,0.0,031,S,17031081700,+41.8920668,-087.6318681,G5020,817,Census Tract 817,17,081700
295437.0,0.0,031,S,17031081500,+41.8925590,-087.6262300,G5020,815,Census Tract 815,17,081500
747079.0,0.0,031,S,17031081800,+41.8932570,-087.6377985,G5020,818,Census Tract 818,17,081800
162818.0,0.0,031,S,17031050800,+41.9450095,-087.6809279,G5020,508,Census Tract 508,17,050800
111384.0,0.0,031,S,17031222800,+41.9154349,-087.7150953,G5020,2228,Census Tract 2228,17,222800
421549.0,0.0,031,S,17031210400,+41.9357450,-087.7303057,G5020,2104,Census Tract 2104,17,210400
204403.0,0.0,031,S,17031230800,+41.9058396,-087.7149530,G5020,2308,Census Tract 2308,17,230800
451725.0,0.0,031,S,17031230900,+41.9066918,-087.7103505,G5020,2309,Census Tract 2309,17,230900
647089.0,0.0,031,S,17031230700,+41.9063229,-087.7215397,G5020,2307,Census Tract 2307,17,230700
854095.0,0.0,031,S,17031210100,+41.9428681,-087.7013309,G5020,2101,Census Tract 2101,17,210100
3645915.0,0.0,031,S,17031820502,+41.7538582,-087.8048060,G5020,8205.02,Census Tract 8205.02,17,820502
11561426.0,0.0,031,S,17031820901,+41.7628985,-087.7745229,G5020,8209.01,Census Tract 8209.01,17,820901
5093940.0,283388.0,031,S,17031550200,+41.6550974,-087.5648270,G5020,5502,Census Tract 5502,17,550200
3557490.0,0.0,031,S,17031823304,+41.6814160,-087.7027707,G5020,8233.04,Census Tract 8233.04,17,823304
2477589.0,59.0,031,S,17031822602,+41.7007760,-087.7554545,G5020,8226.02,Census Tract 8226.02,17,822602
3277658.0,0.0,031,S,17031820104,+41.7821533,-087.8771020,G5020,8201.04,Census Tract 8201.04,17,820104
4983599.0,94151.0,031,S,17031820700,+41.8170254,-087.7737005,G5020,8207,Census Tract 8207,17,820700
14379579.0,30263.0,031,S,17031770300,+42.0410986,-088.0063936,G5020,7703,Census Tract 7703,17,770300
2573294.0,0.0,031,S,17031805109,+42.0550733,-087.9760985,G5020,8051.09,Census Tract 8051.09,17,805109
11859099.0,9786.0,031,S,17031804603,+42.0543487,-088.0540088,G5020,8046.03,Census Tract 8046.03,17,804603
244481.0,0.0,031,S,17031380700,+41.8138060,-087.6237680,G5020,3807,Census Tract 3807,17,380700
183294.0,0.0,031,S,17031580800,+41.8102197,-087.6866436,G5020,5808,Census Tract 5808,17,580800
328316.0,0.0,031,S,17031242300,+41.8995065,-087.6796003,G5020,2423,Census Tract 2423,17,242300
622494.0,0.0,031,S,17031670500,+41.7865780,-087.6764044,G5020,6705,Census Tract 6705,17,670500
326986.0,0.0,031,S,17031242200,+41.8995893,-087.6747188,G5020,2422,Census Tract 2422,17,242200
1010885.0,0.0,031,S,17031230600,+41.9061550,-087.7339986,G5020,2306,Census Tract 2306,17,230600
7444338.0,208946.0,031,S,17031823200,+41.6772853,-087.7557003,G5020,8232,Census Tract 8232,17,823200
3695348.0,0.0,031,S,17031811800,+41.9141121,-087.9064380,G5020,8118,Census Tract 8118,17,811800
431027.0,0.0,031,S,17031032100,+41.9581538,-087.6530179,G5020,321,Census Tract 321,17,032100
11629733.0,208984.0,031,S,17031828300,+41.5701733,-087.6117450,G5020,8283,Census Tract 8283,17,828300
5552395.0,0.0,031,S,17031824900,+41.6095020,-087.6977125,G5020,8249,Census Tract 8249,17,824900
10118147.0,104464.0,031,S,17031801500,+42.1399021,-087.8145971,G5020,8015,Census Tract 8015,17,801500
2316160.0,137131.0,031,S,17031806002,+42.0483177,-087.8666228,G5020,8060.02,Census Tract 8060.02,17,806002
7243740.0,0.0,031,S,17031811701,+41.9421241,-087.9029812,G5020,8117.01,Census Tract 8117.01,17,811701
5367329.0,8798.0,031,S,17031823803,+41.6988605,-087.8279478,G5020,8238.03,Census Tract 8238.03,17,823803
2841100.0,0.0,031,S,17031827801,+41.6012284,-087.6081612,G5020,8278.01,Census Tract 8278.01,17,827801
5663116.0,374281.0,031,S,17031820800,+41.8072538,-087.7735919,G5020,8208,Census Tract 8208,17,820800
325846.0,0.0,031,S,17031300800,+41.8481108,-087.7075818,G5020,3008,Census Tract 3008,17,300800
499066.0,404435.0,031,S,17031060900,+41.9515166,-087.6417784,G5020,609,Census Tract 609,17,060900
172815.0,0.0,031,S,17031061000,+41.9492206,-087.6519703,G5020,610,Census Tract 610,17,061000
497304.0,0.0,031,S,17031210700,+41.9357029,-087.7038401,G5020,2107,Census Tract 2107,17,210700
1893634.0,0.0,031,S,17031817500,+41.8802783,-087.8358387,G5020,8175,Census Tract 8175,17,817500
3173556.0,0.0,031,S,17031818300,+41.8772716,-087.8987770,G5020,8183,Census Tract 8183,17,818300
3487184.0,0.0,031,S,17031816500,+41.8962808,-087.8935603,G5020,8165,Census Tract 8165,17,816500
220340.0,0.0,031,S,17031291600,+41.8576415,-087.6922159,G5020,2916,Census Tract 2916,17,291600
326944.0,0.0,031,S,17031400400,+41.7911261,-087.6183211,G5020,4004,Census Tract 4004,17,400400
2755195.0,0.0,031,S,17031805701,+42.0029705,-087.8510299,G5020,8057.01,Census Tract 8057.01,17,805701
5662082.0,40590.0,031,S,17031804803,+41.9998125,-088.0888747,G5020,8048.03,Census Tract 8048.03,17,804803
12782811.0,75900.0,031,S,17031804105,+42.0786043,-088.0952672,G5020,8041.05,Census Tract 8041.05,17,804105
2789745.0,0.0,031,S,17031120100,+42.0019817,-087.7750065,G5020,1201,Census Tract 1201,17,120100
1910226.0,46614.0,031,S,17031804705,+42.0594346,-088.1136271,G5020,8047.05,Census Tract 8047.05,17,804705
10117607.0,70.0,031,S,17031803603,+42.1176885,-088.0922951,G5020,8036.03,Census Tract 8036.03,17,803603
6970671.0,48267.0,031,S,17031820101,+41.7761897,-087.9034274,G5020,8201.01,Census Tract 8201.01,17,820101
822433.0,0.0,031,S,17031191100,+41.9196293,-087.7509763,G5020,1911,Census Tract 1911,17,191100
327038.0,0.0,031,S,17031611200,+41.8049939,-087.6624414,G5020,6112,Census Tract 6112,17,611200
327299.0,0.0,031,S,17031300900,+41.8481796,-087.7026993,G5020,3009,Census Tract 3009,17,300900
173036.0,0.0,031,S,17031061100,+41.9491398,-087.6568035,G5020,611,Census Tract 611,17,061100
162913.0,0.0,031,S,17031061500,+41.9452818,-087.6615447,G5020,615,Census Tract 615,17,061500
242322.0,0.0,031,S,17031062200,+41.9425847,-087.6566440,G5020,622,Census Tract 622,17,062200
244805.0,0.0,031,S,17031062100,+41.9426914,-087.6517704,G5020,621,Census Tract 621,17,062100
224977.0,0.0,031,S,17031062000,+41.9425769,-087.6470786,G5020,620,Census Tract 620,17,062000
4077203.0,0.0,031,S,17031827901,+41.5871997,-087.5721467,G5020,8279.01,Census Tract 8279.01,17,827901
5131289.0,76032.0,031,S,17031829500,+41.4878862,-087.6355811,G5020,8295,Census Tract 8295,17,829500
933123.0,0.0,031,S,17031090100,+42.0152551,-087.8135847,G5020,901,Census Tract 901,17,090100
1529762.0,0.0,031,S,17031090200,+42.0055940,-087.8130961,G5020,902,Census Tract 902,17,090200
2620219.0,0.0,031,S,17031829100,+41.4966224,-087.6295049,G5020,8291,Census Tract 8291,17,829100
12284608.0,144949.0,031,S,17031824503,+41.6367320,-087.7819886,G5020,8245.03,Census Tract 8245.03,17,824503
8554332.0,23928.0,031,S,17031824106,+41.6183582,-087.8230168,G5020,8241.06,Census Tract 8241.06,17,824106
45146634.0,3751789.0,031,S,17031823801,+41.6976101,-087.8774509,G5020,8238.01,Census Tract 8238.01,17,823801
6810863.0,73692.0,031,S,17031801608,+42.1064279,-087.8310901,G5020,8016.08,Census Tract 8016.08,17,801608
3709724.0,46782.0,031,S,17031805901,+42.0348744,-087.8707649,G5020,8059.01,Census Tract 8059.01,17,805901
328225.0,0.0,031,S,17031260400,+41.8842145,-087.7380411,G5020,2604,Census Tract 2604,17,260400
3000793.0,246111.0,031,S,17031826401,+41.6389607,-087.5930136,G5020,8264.01,Census Tract 8264.01,17,826401
3427337.0,0.0,031,S,17031811200,+41.9222260,-087.8453739,G5020,8112,Census Tract 8112,17,811200
3925187.0,0.0,031,S,17031770800,+41.9633197,-087.8664226,G5020,7708,Census Tract 7708,17,770800
8402932.0,126940.0,031,S,17031804102,+42.0967210,-088.0754279,G5020,8041.02,Census Tract 8041.02,17,804102
5250966.0,0.0,031,S,17031802605,+42.0971260,-087.9129492,G5020,8026.05,Census Tract 8026.05,17,802605
3334549.0,0.0,031,S,17031803800,+42.1090259,-088.0354428,G5020,8038,Census Tract 8038,17,803800
166220.0,0.0,031,S,17031351500,+41.8272402,-087.6277309,G5020,3515,Census Tract 3515,17,351500
162930.0,0.0,031,S,17031210800,+41.9357455,-087.6989334,G5020,2108,Census Tract 2108,17,210800
570568.0,0.0,031,S,17031210900,+41.9354391,-087.6933366,G5020,2109,Census Tract 2109,17,210900
5641278.0,96226.0,031,S,17031803901,+42.0973115,-088.0193280,G5020,8039.01,Census Tract 8039.01,17,803901
6434953.0,46021.0,031,S,17031801601,+42.1450773,-087.8643671,G5020,8016.01,Census Tract 8016.01,17,801601
4408845.0,38461.0,031,S,17031803610,+42.1308077,-088.0647103,G5020,8036.10,Census Tract 8036.10,17,803610
2132397.0,0.0,031,S,17031800900,+42.0735095,-087.7527614,G5020,8009,Census Tract 8009,17,800900
2929117.0,86801.0,031,S,17031804305,+42.0376728,-088.1603535,G5020,8043.05,Census Tract 8043.05,17,804305
326474.0,0.0,031,S,17031031200,+41.9727092,-087.6573410,G5020,312,Census Tract 312,17,031200
102983.0,0.0,031,S,17031081100,+41.9002207,-087.6291049,G5020,811,Census Tract 811,17,081100
328119.0,0.0,031,S,17031241200,+41.9067070,-087.6846858,G5020,2412,Census Tract 2412,17,241200
159625.0,0.0,031,S,17031063100,+41.9382319,-087.6467799,G5020,631,Census Tract 631,17,063100
162936.0,0.0,031,S,17031062400,+41.9415556,-087.6662882,G5020,624,Census Tract 624,17,062400
161003.0,0.0,031,S,17031062500,+41.9414880,-087.6711073,G5020,625,Census Tract 625,17,062500
158852.0,0.0,031,S,17031063400,+41.9346596,-087.6467300,G5020,634,Census Tract 634,17,063400
325098.0,0.0,031,S,17031062700,+41.9360862,-087.6661103,G5020,627,Census Tract 627,17,062700
330019.0,0.0,031,S,17031062600,+41.9359751,-087.6709843,G5020,626,Census Tract 626,17,062600
366717.0,397543.0,031,S,17031063200,+41.9389231,-087.6346726,G5020,632,Census Tract 632,17,063200
324350.0,0.0,031,S,17031063000,+41.9363102,-087.6515617,G5020,630,Census Tract 630,17,063000
325739.0,0.0,031,S,17031062900,+41.9362370,-087.6564113,G5020,629,Census Tract 629,17,062900
325608.0,0.0,031,S,17031062800,+41.9361586,-087.6612648,G5020,628,Census Tract 628,17,062800
475842.0,0.0,031,S,17031090300,+41.9991127,-087.8163644,G5020,903,Census Tract 903,17,090300
1182384.0,0.0,031,S,17031100100,+41.9895840,-087.7830136,G5020,1001,Census Tract 1001,17,100100
2286205.0,0.0,031,S,17031100300,+41.9887024,-087.8044027,G5020,1003,Census Tract 1003,17,100300
287981.0,0.0,031,S,17031140100,+41.9710844,-087.7057941,G5020,1401,Census Tract 1401,17,140100
452819.0,0.0,031,S,17031140500,+41.9653619,-087.7318319,G5020,1405,Census Tract 1405,17,140500
394455.0,0.0,031,S,17031140200,+41.9706949,-087.7130043,G5020,1402,Census Tract 1402,17,140200
1181559.0,0.0,031,S,17031140400,+41.9715371,-087.7389429,G5020,1404,Census Tract 1404,17,140400
4148396.0,98380.0,031,S,17031800800,+42.0972200,-087.7586298,G5020,8008,Census Tract 8008,17,800800
175572.0,0.0,031,S,17031242700,+41.8974254,-087.6993742,G5020,2427,Census Tract 2427,17,242700
343156.0,0.0,031,S,17031070600,+41.9287627,-087.6656766,G5020,706,Census Tract 706,17,070600
324404.0,0.0,031,S,17031070300,+41.9290463,-087.6513102,G5020,703,Census Tract 703,17,070300
341404.0,0.0,031,S,17031070200,+41.9290777,-087.6462930,G5020,702,Census Tract 702,17,070200
324368.0,0.0,031,S,17031070400,+41.9289672,-087.6561563,G5020,704,Census Tract 704,17,070400
305415.0,0.0,031,S,17031070500,+41.9289455,-087.6608922,G5020,705,Census Tract 705,17,070500
596253.0,0.0,031,S,17031110200,+41.9800699,-087.7734442,G5020,1102,Census Tract 1102,17,110200
686126.0,0.0,031,S,17031070700,+41.9292624,-087.6738022,G5020,707,Census Tract 707,17,070700
1215251.0,0.0,031,S,17031100700,+41.9721235,-087.7976295,G5020,1007,Census Tract 1007,17,100700
971799.0,0.0,031,S,17031100400,+41.9889687,-087.8180411,G5020,1004,Census Tract 1004,17,100400
1282465.0,0.0,031,S,17031100600,+41.9792049,-087.7974007,G5020,1006,Census Tract 1006,17,100600
1326522.0,0.0,031,S,17031150300,+41.9605179,-087.7622859,G5020,1503,Census Tract 1503,17,150300
1326770.0,0.0,031,S,17031150200,+41.9606747,-087.7524131,G5020,1502,Census Tract 1502,17,150200
176381.0,0.0,031,S,17031231100,+41.8992542,-087.7150684,G5020,2311,Census Tract 2311,17,231100
328052.0,0.0,031,S,17031242400,+41.8994219,-087.6844900,G5020,2424,Census Tract 2424,17,242400
656674.0,0.0,031,S,17031231200,+41.8990614,-087.7213153,G5020,2312,Census Tract 2312,17,231200
309814.0,0.0,031,S,17031242500,+41.8994455,-087.6893191,G5020,2425,Census Tract 2425,17,242500
724392.0,0.0,031,S,17031140800,+41.9644942,-087.7027751,G5020,1408,Census Tract 1408,17,140800
2055066.0,0.0,031,S,17031120300,+41.9911122,-087.7400660,G5020,1203,Census Tract 1203,17,120300
2394584.0,0.0,031,S,17031120200,+41.9945319,-087.7576108,G5020,1202,Census Tract 1202,17,120200
1064700.0,0.0,031,S,17031120400,+41.9772355,-087.7521624,G5020,1204,Census Tract 1204,17,120400
999706.0,0.0,031,S,17031231500,+41.8917357,-087.7186525,G5020,2315,Census Tract 2315,17,231500
325455.0,0.0,031,S,17031071100,+41.9217778,-087.6510614,G5020,711,Census Tract 711,17,071100
309582.0,0.0,031,S,17031071300,+41.9217794,-087.6414578,G5020,713,Census Tract 713,17,071300
325200.0,0.0,031,S,17031071200,+41.9218547,-087.6462106,G5020,712,Census Tract 712,17,071200
324639.0,0.0,031,S,17031071000,+41.9217011,-087.6559114,G5020,710,Census Tract 710,17,071000
1210673.0,0.0,031,S,17031110300,+41.9752907,-087.7832349,G5020,1103,Census Tract 1103,17,110300
166476.0,0.0,031,S,17031240300,+41.9123677,-087.6750700,G5020,2403,Census Tract 2403,17,240300
233490.0,0.0,031,S,17031240500,+41.9119698,-087.6836341,G5020,2405,Census Tract 2405,17,240500
329548.0,0.0,031,S,17031220400,+41.9284314,-087.6999684,G5020,2204,Census Tract 2204,17,220400
334922.0,0.0,031,S,17031220500,+41.9283965,-087.7049111,G5020,2205,Census Tract 2205,17,220500
326095.0,0.0,031,S,17031220300,+41.9284647,-087.6950863,G5020,2203,Census Tract 2203,17,220300
325028.0,0.0,031,S,17031060400,+41.9506732,-087.6665364,G5020,604,Census Tract 604,17,060400
228281.0,0.0,031,S,17031060500,+41.9527200,-087.6605008,G5020,605,Census Tract 605,17,060500
165380.0,0.0,031,S,17031240600,+41.9121341,-087.6897111,G5020,2406,Census Tract 2406,17,240600
168897.0,0.0,031,S,17031240800,+41.9120742,-087.6994802,G5020,2408,Census Tract 2408,17,240800
165872.0,0.0,031,S,17031240700,+41.9120878,-087.6945986,G5020,2407,Census Tract 2407,17,240700
958058.0,42315.0,031,S,17031240900,+41.9048448,-087.6986233,G5020,2409,Census Tract 2409,17,240900
475743.0,0.0,031,S,17031242600,+41.9005600,-087.6941970,G5020,2426,Census Tract 2426,17,242600
1738131.0,0.0,031,S,17031803100,+42.1003925,-087.9864133,G5020,8031,Census Tract 8031,17,803100
160036.0,0.0,031,S,17031310700,+41.8559903,-087.6649061,G5020,3107,Census Tract 3107,17,310700
332782.0,0.0,031,S,17031310800,+41.8559337,-087.6685737,G5020,3108,Census Tract 3108,17,310800
543292.0,0.0,031,S,17031310600,+41.8563330,-087.6595637,G5020,3106,Census Tract 3106,17,310600
492027.0,0.0,031,S,17031020602,+42.0013156,-087.6936373,G5020,206.02,Census Tract 206.02,17,020602
277868.0,0.0,031,S,17031190701,+41.9297959,-087.7614217,G5020,1907.01,Census Tract 1907.01,17,190701
484095.0,2818.0,031,S,17031020901,+41.9950577,-087.6864264,G5020,209.01,Census Tract 209.01,17,020901
351756.0,0.0,031,S,17031010202,+42.0160507,-087.6733216,G5020,102.02,Census Tract 102.02,17,010202
484908.0,0.0,031,S,17031310900,+41.8557716,-087.6746741,G5020,3109,Census Tract 3109,17,310900
1321995.0,0.0,031,S,17031561100,+41.7888698,-087.7719099,G5020,5611,Census Tract 5611,17,561100
1277814.0,0.0,031,S,17031510200,+41.7142651,-087.5600499,G5020,5102,Census Tract 5102,17,510200
2143366.0,224469.0,031,S,17031510100,+41.7126213,-087.5500748,G5020,5101,Census Tract 5101,17,510100
463390.0,0.0,031,S,17031570400,+41.8049921,-087.7191305,G5020,5704,Census Tract 5704,17,570400
647447.0,0.0,031,S,17031691300,+41.7546811,-087.6198472,G5020,6913,Census Tract 6913,17,691300
656684.0,0.0,031,S,17031691400,+41.7548455,-087.6101685,G5020,6914,Census Tract 6914,17,691400
423598.0,0.0,031,S,17031570500,+41.7986015,-087.7324553,G5020,5705,Census Tract 5705,17,570500
980167.0,0.0,031,S,17031570300,+41.8041449,-087.7307909,G5020,5703,Census Tract 5703,17,570300
1763889.0,0.0,031,S,17031570200,+41.8143799,-087.7307183,G5020,5702,Census Tract 5702,17,570200
1523744.0,0.0,031,S,17031570100,+41.8162003,-087.7189132,G5020,5701,Census Tract 5701,17,570100
651689.0,0.0,031,S,17031690400,+41.7692587,-087.6202084,G5020,6904,Census Tract 6904,17,690400
674522.0,0.0,031,S,17031691500,+41.7550528,-087.6002666,G5020,6915,Census Tract 6915,17,691500
913689.0,0.0,031,S,17031320100,+41.8850409,-087.6209099,G5020,3201,Census Tract 3201,17,320100
729817.0,0.0,031,S,17031580200,+41.8267718,-087.6993478,G5020,5802,Census Tract 5802,17,580200
763337.0,0.0,031,S,17031580100,+41.8280549,-087.6907463,G5020,5801,Census Tract 5801,17,580100
806329.0,649677.0,031,S,17031320400,+41.8758170,-087.6172556,G5020,3204,Census Tract 3204,17,320400
471021.0,0.0,031,S,17031580300,+41.8251876,-087.7089340,G5020,5803,Census Tract 5803,17,580300
550116.0,0.0,031,S,17031580700,+41.8174935,-087.6868459,G5020,5807,Census Tract 5807,17,580700
492790.0,0.0,031,S,17031580600,+41.8173978,-087.6920314,G5020,5806,Census Tract 5806,17,580600
1316120.0,0.0,031,S,17031580400,+41.8152753,-087.7091845,G5020,5804,Census Tract 5804,17,580400
718139.0,0.0,031,S,17031681300,+41.7611807,-087.6398423,G5020,6813,Census Tract 6813,17,681300
648676.0,0.0,031,S,17031691000,+41.7619654,-087.6200151,G5020,6910,Census Tract 6910,17,691000
323161.0,0.0,031,S,17031690500,+41.7681794,-087.6121031,G5020,6905,Census Tract 6905,17,690500
646368.0,0.0,031,S,17031681400,+41.7615223,-087.6491706,G5020,6814,Census Tract 6814,17,681400
512067.0,0.0,031,S,17031690300,+41.7686690,-087.6290141,G5020,6903,Census Tract 6903,17,690300
655477.0,0.0,031,S,17031690900,+41.7621424,-087.6103447,G5020,6909,Census Tract 6909,17,690900
2311840.0,0.0,031,S,17031700100,+41.7535935,-087.6953091,G5020,7001,Census Tract 7001,17,700100
1614076.0,0.0,031,S,17031700200,+41.7529893,-087.7237840,G5020,7002,Census Tract 7002,17,700200
609069.0,549336.0,031,S,17031320600,+41.8705542,-087.6165962,G5020,3206,Census Tract 3206,17,320600
791461.0,0.0,031,S,17031330200,+41.8613456,-087.6305315,G5020,3302,Census Tract 3302,17,330200
2793585.0,828956.0,031,S,17031330100,+41.8592947,-087.6155230,G5020,3301,Census Tract 3301,17,330100
244922.0,0.0,031,S,17031671200,+41.7766993,-087.6665823,G5020,6712,Census Tract 6712,17,671200
245194.0,0.0,031,S,17031671100,+41.7767771,-087.6617159,G5020,6711,Census Tract 6711,17,671100
347983.0,0.0,031,S,17031590600,+41.8268332,-087.6729244,G5020,5906,Census Tract 5906,17,590600
407247.0,0.0,031,S,17031671600,+41.7694998,-087.6615118,G5020,6716,Census Tract 6716,17,671600
484665.0,0.0,031,S,17031671300,+41.7739015,-087.6713493,G5020,6713,Census Tract 6713,17,671300
572319.0,24222.0,031,S,17031590500,+41.8248983,-087.6804757,G5020,5905,Census Tract 5905,17,590500
741163.0,0.0,031,S,17031671500,+41.7681721,-087.6696322,G5020,6715,Census Tract 6715,17,671500
324235.0,0.0,031,S,17031671800,+41.7614010,-087.6564481,G5020,6718,Census Tract 6718,17,671800
322062.0,0.0,031,S,17031671900,+41.7613256,-087.6612802,G5020,6719,Census Tract 6719,17,671900
215116.0,0.0,031,S,17031710100,+41.7533918,-087.6419713,G5020,7101,Census Tract 7101,17,710100
1002458.0,0.0,031,S,17031710400,+41.7539184,-087.6709328,G5020,7104,Census Tract 7104,17,710400
741783.0,0.0,031,S,17031710200,+41.7551131,-087.6514252,G5020,7102,Census Tract 7102,17,710200
748404.0,0.0,031,S,17031710500,+41.7475316,-087.6707874,G5020,7105,Census Tract 7105,17,710500
244933.0,0.0,031,S,17031710600,+41.7476600,-087.6609434,G5020,7106,Census Tract 7106,17,710600
816274.0,0.0,031,S,17031710800,+41.7478366,-087.6488126,G5020,7108,Census Tract 7108,17,710800
406133.0,0.0,031,S,17031430300,+41.7697163,-087.5893601,G5020,4303,Census Tract 4303,17,430300
661348.0,0.0,031,S,17031430200,+41.7697613,-087.5813509,G5020,4302,Census Tract 4302,17,430200
435447.0,0.0,031,S,17031340500,+41.8345181,-087.6329169,G5020,3405,Census Tract 3405,17,340500
474809.0,0.0,031,S,17031340600,+41.8274278,-087.6325215,G5020,3406,Census Tract 3406,17,340600
213538.0,0.0,031,S,17031340300,+41.8428058,-087.6357881,G5020,3403,Census Tract 3403,17,340300
2581898.0,521692.0,031,S,17031520100,+41.7211184,-087.5294325,G5020,5201,Census Tract 5201,17,520100
2957301.0,0.0,031,S,17031510300,+41.7157381,-087.5749736,G5020,5103,Census Tract 5103,17,510300
327224.0,0.0,031,S,17031600400,+41.8417183,-087.6439321,G5020,6004,Census Tract 6004,17,600400
869830.0,12614.0,031,S,17031590700,+41.8260539,-087.6627888,G5020,5907,Census Tract 5907,17,590700
2683158.0,42699.0,031,S,17031824115,+41.6238866,-087.8445146,G5020,8241.15,Census Tract 8241.15,17,824115
1920871.0,0.0,031,S,17031825303,+41.5816302,-087.7858574,G5020,8253.03,Census Tract 8253.03,17,825303
336529.0,0.0,031,S,17031830800,+41.9651413,-087.6765775,G5020,8308,Census Tract 8308,17,830800
661394.0,0.0,031,S,17031830600,+42.0016980,-087.6735738,G5020,8306,Census Tract 8306,17,830600
841626.0,0.0,031,S,17031813801,+41.8503452,-087.7434594,G5020,8138.01,Census Tract 8138.01,17,813801
3813902.0,0.0,031,S,17031830007,+41.4816127,-087.7228769,G5020,8300.07,Census Tract 8300.07,17,830007
861977.0,7945.0,031,S,17031830700,+41.9583016,-087.6606982,G5020,8307,Census Tract 8307,17,830700
266173.0,0.0,031,S,17031839800,+41.8350674,-087.6431623,G5020,8398,Census Tract 8398,17,839800
657991.0,0.0,031,S,17031834700,+41.7906903,-087.6450334,G5020,8347,Census Tract 8347,17,834700
599838.0,0.0,031,S,17031834800,+41.7836337,-087.6450883,G5020,8348,Census Tract 8348,17,834800
1153324.0,13899.0,031,S,17031839900,+41.8273459,-087.6484540,G5020,8399,Census Tract 8399,17,839900
618370.0,13451.0,031,S,17031839700,+41.8336508,-087.6519488,G5020,8397,Census Tract 8397,17,839700
988538.0,0.0,031,S,17031835200,+41.7966437,-087.7452866,G5020,8352,Census Tract 8352,17,835200
1037684.0,0.0,031,S,17031830900,+41.9286297,-087.6853728,G5020,8309,Census Tract 8309,17,830900
167585.0,0.0,031,S,17031832000,+41.9462941,-087.6542982,G5020,8320,Census Tract 8320,17,832000
783004.0,0.0,031,S,17031832500,+41.9218777,-087.6641183,G5020,8325,Census Tract 8325,17,832500
348136.0,0.0,031,S,17031838300,+41.9015665,-087.6384038,G5020,8383,Census Tract 8383,17,838300
1004079.0,0.0,031,S,17031835000,+41.7828495,-087.6860492,G5020,8350,Census Tract 8350,17,835000
1003895.0,0.0,031,S,17031835100,+41.7901576,-087.6862480,G5020,8351,Census Tract 8351,17,835100
532281.0,0.0,031,S,17031831700,+41.9526506,-087.7452551,G5020,8317,Census Tract 8317,17,831700
